X,Y,Speed,Angle,Altitude,Satellites,Timestamp
853529416,276759966,0,278,1298,18,1.70462E+12
853529416,276759966,0,278,1298,19,1.70462E+12
853529416,276759966,0,278,1298,17,1.70462E+12
853529416,276759966,0,278,1298,18,1.70462E+12
853529416,276759966,0,278,1298,17,1.70462E+12
853529416,276759966,0,278,1298,18,1.70462E+12
853529416,276759966,0,278,1298,18,1.70462E+12
853529416,276759966,0,278,1298,17,1.70462E+12
853529416,276759966,0,278,1298,18,1.70462E+12
853529416,276759966,0,278,1298,19,1.70462E+12
853529416,276759966,0,278,1298,19,1.70462E+12
853529416,276759966,0,278,1298,18,1.70462E+12
853529416,276759966,0,278,1298,19,1.70462E+12
853529416,276759966,0,278,1298,19,1.70462E+12
853529416,276759966,0,278,1298,21,1.70462E+12
853529416,276759966,0,278,1298,22,1.70462E+12
853529416,276759966,0,278,1298,20,1.70462E+12
853529416,276759966,0,278,1298,21,1.70462E+12
853529416,276759966,0,278,1298,21,1.70462E+12
853529416,276759966,0,278,1298,22,1.70462E+12
853529416,276759966,0,278,1298,22,1.70462E+12
853529416,276759966,0,278,1298,21,1.70462E+12
853529416,276759966,0,278,1299,20,1.70462E+12
853529250,276753600,10,135,1300,21,1.70462E+12
853529683,276753333,10,117,1299,21,1.70462E+12
853530000,276753250,13,105,1299,21,1.70462E+12
853530399,276753216,15,95,1298,21,1.70462E+12
853534483,276753150,26,94,1297,21,1.70462E+12
853544633,276752666,35,93,1296,22,1.70462E+12
853554883,276752066,38,92,1296,22,1.70462E+12
853560050,276751750,27,94,1296,22,1.70462E+12
853563083,276751583,14,94,1297,22,1.70462E+12
853564000,276751550,4,94,1297,22,1.70462E+12
853565049,276751433,15,95,1297,22,1.70462E+12
853570999,276750983,25,95,1297,20,1.70462E+12
853575400,276750633,35,95,1298,20,1.70462E+12
853585733,276749750,35,95,1301,21,1.70462E+12
853596149,276749066,27,93,1305,21,1.70462E+12
853606666,276748266,30,92,1306,21,1.70462E+12
853616816,276747716,37,94,1303,21,1.70462E+12
853627366,276747050,35,94,1304,20,1.70462E+12
853634633,276746533,24,91,1307,20,1.70462E+12
853640650,276746516,12,98,1308,20,1.70462E+12
853640933,276746450,8,109,1308,22,1.70462E+12
853642433,276746133,6,90,1307,22,1.70462E+12
853647866,276745716,16,96,1308,20,1.70462E+12
853652766,276745216,27,95,1307,21,1.70462E+12
853657600,276744850,38,93,1306,21,1.70462E+12
853668633,276744333,44,92,1303,21,1.70462E+12
853679600,276743833,36,93,1307,20,1.70462E+12
853690316,276743150,33,94,1312,19,1.70462E+12
853701283,276742416,36,94,1313,19,1.70462E+12
853711883,276741833,39,93,1314,19,1.70462E+12
853722850,276741166,30,93,1315,20,1.70462E+12
853727066,276741100,18,88,1315,20,1.70462E+12
853728583,276741100,9,99,1315,20,1.70462E+12
853731399,276740583,19,94,1316,20,1.70462E+12
853738999,276740083,9,94,1317,18,1.70462E+12
853742483,276739733,19,94,1316,20,1.70462E+12
853744733,276739616,30,93,1316,19,1.70462E+12
853750750,276739116,40,95,1315,20,1.70462E+12
853762083,276738400,44,94,1310,19,1.70462E+12
853772800,276737816,41,93,1305,19,1.70462E+12
853783216,276737116,45,95,1305,20,1.70462E+12
853791416,276736483,35,94,1305,19,1.70462E+12
853794716,276736466,23,92,1304,20,1.70462E+12
853795650,276736433,12,93,1304,20,1.70462E+12
853796050,276736383,0,95,1304,20,1.70462E+12
853796516,276736300,10,96,1304,20,1.70462E+12
853798816,276736033,20,95,1304,20,1.70462E+12
853809116,276735100,32,92,1304,20,1.70462E+12
853820099,276734716,43,91,1305,19,1.70462E+12
853831233,276733916,52,93,1306,20,1.70462E+12
853836566,276733649,41,94,1305,20,1.70462E+12
853846450,276733216,31,91,1306,19,1.70462E+12
853853799,276733500,20,85,1304,19,1.70462E+12
853858333,276733950,9,89,1304,19,1.70462E+12
853859749,276734200,8,72,1306,19,1.70462E+12
853861699,276734433,13,82,1307,18,1.70462E+12
853864733,276734883,13,70,1306,20,1.70462E+12
853865933,276735083,7,86,1305,20,1.70462E+12
853866150,276735083,6,96,1305,20,1.70462E+12
853866983,276734966,6,113,1305,20,1.70462E+12
853867200,276734916,9,99,1305,20,1.70462E+12
853867500,276734916,11,86,1305,20,1.70462E+12
853867816,276734933,10,76,1305,20,1.70462E+12
853868816,276735150,0,80,1304,21,1.70462E+12
853870166,276735266,10,85,1305,20,1.70462E+12
853870466,276735333,11,73,1305,20,1.70462E+12
853873133,276735750,23,83,1304,20,1.70462E+12
853883450,276736999,31,82,1304,20,1.70462E+12
853893666,276738299,36,82,1305,21,1.70462E+12
853904466,276739683,38,80,1306,21,1.70462E+12
853915316,276741116,46,81,1306,21,1.70462E+12
853926016,276742233,46,81,1306,20,1.70462E+12
853936233,276743666,46,81,1306,21,1.70462E+12
853946916,276745033,49,81,1306,19,1.70462E+12
853958200,276746333,48,83,1305,19,1.70462E+12
853968916,276746949,37,90,1307,18,1.70462E+12
853973233,276746849,27,93,1307,19,1.70462E+12
853974433,276746800,17,95,1307,20,1.70462E+12
853976099,276746683,5,92,1307,20,1.70462E+12
853979066,276746466,16,96,1307,20,1.70462E+12
853982050,276746150,26,99,1308,19,1.70462E+12
853988399,276745066,37,102,1308,21,1.70462E+12
853999049,276742216,45,105,1307,20,1.70462E+12
854009266,276739466,48,106,1307,21,1.70462E+12
854019966,276736483,51,108,1306,21,1.70462E+12
854029549,276733349,49,106,1306,20,1.70462E+12
854040366,276730916,41,108,1307,20,1.70462E+12
854050183,276728066,40,107,1311,20,1.70462E+12
854060000,276725450,42,107,1310,22,1.70462E+12
854070316,276722650,42,107,1309,20,1.70462E+12
854080550,276719816,33,109,1309,20,1.70462E+12
854081750,276719500,20,111,1309,19,1.70462E+12
854082349,276719216,8,125,1309,20,1.70462E+12
854082633,276718933,6,113,1309,19,1.70462E+12
854083500,276718516,16,115,1310,19,1.70462E+12
854086266,276717083,27,122,1311,19,1.70462E+12
854090000,276714566,37,130,1313,19,1.70462E+12
854098000,276707933,35,135,1315,18,1.70462E+12
854105299,276702416,38,123,1315,18,1.70462E+12
854114716,276697733,40,119,1316,19,1.70462E+12
854123683,276693449,48,117,1317,20,1.70462E+12
854129933,276690383,37,118,1316,18,1.70462E+12
854139733,276685849,39,118,1317,18,1.70462E+12
854148966,276681449,41,118,1317,18,1.70462E+12
854158083,276677100,41,118,1318,17,1.70462E+12
854167333,276672766,41,118,1317,19,1.70462E+12
854177400,276668233,45,116,1317,19,1.70462E+12
854186633,276665016,40,105,1316,21,1.70462E+12
854197150,276663166,43,99,1318,20,1.70462E+12
854208466,276661783,46,98,1318,19,1.70462E+12
854218950,276660366,46,98,1318,20,1.70462E+12
854225766,276659450,35,98,1318,18,1.70462E+12
854236366,276658550,35,92,1321,19,1.70462E+12
854239700,276658566,21,87,1322,20,1.70462E+12
854241349,276658700,10,86,1323,21,1.70462E+12
854242233,276658600,0,103,1323,21,1.70462E+12
854243000,276658383,8,90,1324,21,1.70462E+12
854243783,276658433,9,74,1324,21,1.70462E+12
854244516,276658583,8,84,1324,21,1.70462E+12
854245050,276658566,10,96,1323,19,1.70462E+12
854248116,276658266,21,92,1324,21,1.70462E+12
854258483,276657783,30,95,1325,21,1.70462E+12
854266500,276656633,19,100,1325,21,1.70462E+12
854267650,276656416,9,102,1325,21,1.70462E+12
854275733,276654816,20,98,1325,21,1.70462E+12
854283300,276653633,30,99,1323,19,1.70462E+12
854291583,276652433,16,98,1321,17,1.70462E+12
854293350,276652250,15,87,1321,18,1.70462E+12
854294849,276652450,20,75,1321,18,1.70462E+12
854297066,276653200,22,65,1320,21,1.70462E+12
854303716,276655966,10,64,1320,20,1.70462E+12
854304100,276656116,0,62,1320,22,1.70462E+12
854306916,276657366,10,63,1320,19,1.70462E+12
854310966,276659150,21,62,1321,21,1.70462E+12
854320350,276663350,18,64,1323,21,1.70462E+12
854323783,276664633,14,75,1323,21,1.70462E+12
854324533,276664766,0,78,1323,21,1.70462E+12
854325933,276664900,6,90,1324,19,1.70462E+12
854329999,276665050,16,91,1325,17,1.70462E+12
854335850,276664900,26,91,1325,18,1.70462E+12
854346650,276665016,26,88,1324,19,1.70462E+12
854357099,276665149,31,90,1325,20,1.70462E+12
854360349,276665066,21,88,1325,20,1.70462E+12
854370700,276665216,26,91,1325,18,1.70462E+12
854373849,276665050,14,97,1325,18,1.70462E+12
854377883,276664600,15,108,1326,18,1.70462E+12
854384116,276662183,26,114,1327,19,1.70462E+12
854389549,276660099,15,109,1327,20,1.70462E+12
854390283,276659816,7,127,1328,21,1.70462E+12
854390800,276659450,17,119,1330,20,1.70462E+12
854392650,276658533,29,117,1329,21,1.70462E+12
854397900,276655483,38,127,1328,20,1.70462E+12
854405749,276649650,39,129,1326,21,1.70462E+12
854412200,276645266,29,127,1323,21,1.70462E+12
854420716,276639016,33,127,1322,20,1.70462E+12
854424566,276636383,20,126,1322,21,1.70462E+12
854425933,276635450,7,126,1322,21,1.70462E+12
854428366,276634116,15,115,1323,20,1.70462E+12
854430599,276633366,23,104,1324,21,1.70462E+12
854437916,276631916,22,118,1327,20,1.70462E+12
854438933,276631266,21,132,1328,21,1.70462E+12
854445933,276624600,23,141,1332,22,1.70462E+12
854449916,276620850,35,137,1334,21,1.70462E+12
854453416,276618099,42,125,1334,22,1.70462E+12
854462316,276612633,39,125,1335,21,1.70462E+12
854468666,276608750,44,114,1338,20,1.70462E+12
854470999,276608033,43,102,1340,20,1.70462E+12
854474316,276607833,33,93,1339,20,1.70462E+12
854478533,276607816,43,93,1344,22,1.70462E+12
854480833,276607416,43,104,1344,22,1.70462E+12
854483116,276606550,37,115,1345,22,1.70462E+12
854492083,276601599,32,121,1352,21,1.70462E+12
854495066,276600366,28,110,1355,21,1.70462E+12
854500633,276599066,38,102,1357,21,1.70462E+12
854511400,276596966,36,102,1359,22,1.70462E+12
854518666,276595049,31,114,1358,22,1.70462E+12
854520150,276594316,31,128,1358,22,1.70462E+12
854521416,276593100,32,139,1357,22,1.70462E+12
854526300,276587816,34,129,1357,20,1.70462E+12
854528633,276586433,28,118,1357,20,1.70462E+12
854538183,276582816,31,123,1358,22,1.70462E+12
854539300,276582016,20,132,1358,22,1.70462E+12
854545050,276576633,28,143,1360,20,1.70462E+12
854547566,276574066,38,136,1362,20,1.70462E+12
854552949,276568433,44,149,1369,22,1.70462E+12
854553966,276566283,45,159,1372,22,1.70462E+12
854555116,276561683,47,170,1376,22,1.70462E+12
854557050,276555399,55,155,1377,21,1.70462E+12
854562150,276546599,53,151,1384,22,1.70462E+12
854563733,276544683,43,141,1386,22,1.70462E+12
854565466,276543300,38,127,1386,22,1.70462E+12
854567300,276542233,38,115,1388,22,1.70462E+12
854575300,276539016,40,104,1394,21,1.70462E+12
854580116,276538666,44,94,1395,21,1.70462E+12
854590516,276537916,45,96,1392,20,1.70462E+12
854594000,276537350,40,111,1390,20,1.70462E+12
854595716,276536650,33,123,1392,19,1.70462E+12
854596983,276535766,21,127,1392,19,1.70462E+12
854598349,276534700,5,125,1394,21,1.70462E+12
854598950,276534183,18,129,1395,20,1.70462E+12
854600066,276533366,31,128,1395,21,1.70462E+12
854602700,276531349,41,130,1397,22,1.70462E+12
854611200,276524500,46,136,1397,22,1.70462E+12
854615316,276520433,34,137,1396,20,1.70462E+12
854616316,276519416,20,137,1395,20,1.70462E+12
854616716,276518966,6,135,1396,21,1.70462E+12
854616800,276518950,7,153,1397,21,1.70462E+12
854617066,276518516,6,139,1397,21,1.70462E+12
854617316,276518366,7,125,1397,22,1.70462E+12
854618050,276517700,14,140,1397,22,1.70462E+12
854620766,276514583,24,149,1399,22,1.70462E+12
854622983,276510116,16,159,1399,21,1.70462E+12
854623116,276509616,4,161,1399,21,1.70462E+12
854623316,276508933,14,166,1401,22,1.70462E+12
854623783,276505600,26,173,1402,21,1.70462E+12
854624149,276499516,37,167,1402,21,1.70462E+12
854624850,276497916,40,151,1401,20,1.70462E+12
854626483,276496266,41,139,1400,20,1.70462E+12
854630033,276492850,27,133,1400,19,1.70462E+12
854633483,276490366,38,123,1400,20,1.70462E+12
854636483,276488466,48,124,1402,20,1.70462E+12
854645766,276483966,56,117,1408,21,1.70462E+12
854650983,276481333,50,129,1409,21,1.70462E+12
854652416,276479416,49,148,1414,21,1.70462E+12
854653266,276478116,48,159,1415,21,1.70462E+12
854653633,276475366,48,174,1415,21,1.70462E+12
854654433,276469750,48,163,1419,21,1.70462E+12
854655449,276467500,48,147,1424,21,1.70462E+12
854658316,276463233,48,163,1429,21,1.70462E+12
854658333,276460766,46,183,1428,20,1.70462E+12
854657650,276458733,45,197,1430,20,1.70462E+12
854654516,276449600,49,196,1442,20,1.70462E+12
854652583,276442750,42,184,1447,20,1.70462E+12
854652833,276440350,43,165,1447,20,1.70462E+12
854653983,276438400,45,150,1445,22,1.70462E+12
854655783,276436533,46,133,1446,18,1.70462E+12
854656866,276435883,45,118,1448,18,1.70462E+12
854658166,276435650,45,104,1448,18,1.70462E+12
854659533,276435600,45,88,1447,18,1.70462E+12
854660783,276436000,46,78,1447,18,1.70462E+12
854663466,276436833,45,65,1446,18,1.70462E+12
854665599,276437750,42,80,1447,19,1.70462E+12
854666750,276437616,42,92,1447,19,1.70462E+12
854667999,276437466,41,103,1447,18,1.70462E+12
854668966,276436999,41,116,1447,20,1.70462E+12
854669783,276436516,40,131,1448,19,1.70462E+12
854670433,276435466,42,149,1451,19,1.70462E+12
854671116,276434266,43,160,1449,20,1.70462E+12
854673349,276429316,37,138,1449,15,1.70462E+12
854674183,276428700,37,117,1450,16,1.70462E+12
854675100,276428550,38,100,1450,18,1.70462E+12
854676316,276428516,39,87,1450,18,1.70462E+12
854678450,276428783,43,77,1451,19,1.70462E+12
854686450,276430099,47,90,1453,18,1.70462E+12
854687716,276429966,46,101,1454,18,1.70462E+12
854690083,276429316,44,118,1453,18,1.70462E+12
854691083,276428583,46,130,1456,18,1.70462E+12
854692016,276427800,47,140,1457,19,1.70462E+12
854695400,276424400,38,121,1462,19,1.70462E+12
854696266,276424066,36,107,1462,19,1.70462E+12
854697350,276424016,34,86,1463,18,1.70462E+12
854698416,276424316,37,73,1464,18,1.70462E+12
854699483,276424716,39,60,1465,17,1.70462E+12
854701316,276426066,40,37,1467,18,1.70462E+12
854701616,276426933,41,19,1466,17,1.70462E+12
854701816,276427916,40,2,1467,17,1.70462E+12
854701066,276429883,41,333,1467,18,1.70462E+12
854699533,276431449,42,323,1469,18,1.70462E+12
854698200,276433366,40,335,1467,17,1.70462E+12
854698066,276434500,39,345,1467,19,1.70462E+12
854697966,276436200,37,8,1468,18,1.70462E+12
854698416,276437050,36,25,1469,18,1.70462E+12
854699283,276437800,35,46,1470,17,1.70462E+12
854700183,276438283,35,60,1471,17,1.70462E+12
854702100,276438616,37,89,1472,19,1.70462E+12
854703233,276438266,39,107,1472,18,1.70462E+12
854704283,276437750,40,117,1473,19,1.70462E+12
854712316,276434116,47,106,1480,18,1.70462E+12
854716716,276433016,37,106,1483,16,1.70462E+12
854716716,276433016,37,106,1483,16,1.70462E+12
854719000,276432233,24,101,1486,16,1.70462E+12
854720399,276432116,25,87,1486,18,1.70462E+12
854721799,276432350,22,73,1485,17,1.70462E+12
854724016,276433000,19,84,1486,18,1.70462E+12
854725699,276433050,19,96,1488,17,1.70462E+12
854726750,276432783,16,116,1488,17,1.70462E+12
854727933,276432116,14,132,1490,16,1.70462E+12
854728183,276431916,0,129,1490,15,1.70462E+12
854728749,276431333,12,133,1490,16,1.70462E+12
854729733,276430683,10,122,1491,17,1.70462E+12
854730733,276430233,11,110,1492,17,1.70462E+12
854731066,276430133,13,100,1493,17,1.70462E+12
854731433,276430099,15,89,1492,17,1.70462E+12
854731866,276430150,15,77,1492,17,1.70462E+12
854732299,276430249,16,66,1492,18,1.70462E+12
854733133,276430783,17,45,1492,16,1.70462E+12
854733750,276431533,20,33,1490,16,1.70462E+12
854735250,276433483,22,50,1489,17,1.70462E+12
854735716,276433800,18,61,1489,16,1.70462E+12
854736583,276434316,8,65,1488,18,1.70462E+12
854737466,276434733,11,77,1487,18,1.70462E+12
854738550,276434900,7,90,1488,20,1.70462E+12
854739300,276434883,10,103,1489,19,1.70462E+12
854740983,276434566,8,114,1492,18,1.70462E+12
854742033,276433966,7,124,1493,18,1.70462E+12
854743300,276433350,12,109,1496,17,1.70462E+12
854743650,276433250,12,97,1496,18,1.70462E+12
854744316,276433183,12,80,1495,19,1.70462E+12
854744316,276433183,12,80,1495,19,1.70462E+12
854746900,276433600,22,80,1497,19,1.70462E+12
854748333,276433699,26,90,1498,19,1.70462E+12
854749816,276433566,25,100,1499,19,1.70462E+12
854751166,276433166,24,110,1500,19,1.70462E+12
854753866,276432466,25,98,1501,17,1.70462E+12
854759183,276431833,27,110,1505,17,1.70462E+12
854760516,276431150,27,124,1507,17,1.70462E+12
854762216,276429783,25,136,1508,17,1.70462E+12
854766416,276425800,12,132,1514,16,1.70462E+12
854771500,276421050,0,123,1527,20,1.70462E+12
854772083,276420583,11,110,1529,20,1.70462E+12
854774716,276419349,21,115,1530,19,1.70462E+12
854776533,276418550,11,120,1530,19,1.70462E+12
854777416,276418149,22,114,1530,17,1.70462E+12
854778766,276417399,31,126,1529,18,1.70462E+12
854783799,276413566,33,113,1524,20,1.70462E+12
854785599,276413183,33,99,1524,20,1.70462E+12
854793900,276411833,36,111,1516,19,1.70462E+12
854803733,276408033,35,113,1511,21,1.70462E+12
854813650,276404333,28,113,1507,20,1.70462E+12
854818550,276402416,13,113,1506,19,1.70462E+12
854826683,276398316,23,123,1501,20,1.70462E+12
854833750,276394033,12,128,1496,21,1.70462E+12
854837466,276391500,9,114,1492,21,1.70462E+12
854838533,276391083,6,127,1492,21,1.70462E+12
854838866,276390833,9,138,1492,21,1.70462E+12
854839016,276390633,10,151,1492,20,1.70462E+12
854839200,276390150,10,169,1493,19,1.70462E+12
854839349,276389400,10,158,1493,19,1.70462E+12
854839649,276388416,11,171,1493,18,1.70462E+12
854839966,276387133,13,158,1492,17,1.70462E+12
854840466,276386366,20,142,1493,18,1.70462E+12
854841900,276384766,32,142,1495,17,1.70462E+12
854846683,276378816,22,142,1491,19,1.70462E+12
854847533,276377933,12,137,1491,18,1.70462E+12
854850099,276375916,23,126,1493,20,1.70462E+12
854852849,276374166,33,123,1493,21,1.70462E+12
854855849,276372100,33,134,1493,21,1.70462E+12
854857999,276369833,43,139,1494,21,1.70462E+12
854864233,276363866,43,129,1490,21,1.70462E+12
854866450,276362616,41,117,1489,21,1.70462E+12
854869899,276361700,46,105,1488,20,1.70462E+12
854879116,276359766,35,102,1486,19,1.70462E+12
854889633,276357600,27,103,1479,20,1.70462E+12
854898566,276355683,17,103,1474,18,1.70462E+12
854900033,276355350,7,110,1475,20,1.70462E+12
854901149,276354966,10,121,1477,19,1.70462E+12
854901366,276354833,8,136,1476,19,1.70462E+12
854901683,276354650,8,114,1477,19,1.70462E+12
854902383,276354316,19,121,1477,20,1.70462E+12
854905016,276352450,27,132,1476,19,1.70462E+12
854907166,276350350,29,142,1477,19,1.70462E+12
854908983,276348250,42,141,1477,20,1.70462E+12
854911700,276345333,53,136,1478,20,1.70462E+12
854917733,276339616,43,138,1478,20,1.70462E+12
854918316,276338966,31,138,1477,20,1.70462E+12
854921550,276335950,41,136,1475,20,1.70462E+12
854929366,276329966,34,131,1471,19,1.70462E+12
854931149,276328683,22,128,1469,19,1.70462E+12
854932649,276327516,12,129,1468,19,1.70462E+12
854935400,276325183,22,126,1469,19,1.70462E+12
854942316,276319949,32,127,1470,20,1.70462E+12
854944716,276318700,31,116,1470,20,1.70462E+12
854947783,276317733,25,106,1469,19,1.70462E+12
854950616,276316883,12,107,1469,18,1.70462E+12
854954066,276315983,7,97,1469,20,1.70462E+12
854956900,276315800,18,91,1467,21,1.70462E+12
854959000,276315866,28,86,1467,21,1.70462E+12
854969499,276316400,31,87,1464,21,1.70462E+12
854973166,276316683,18,84,1464,20,1.70462E+12
854978316,276317200,26,74,1464,21,1.70462E+12
854981150,276318100,14,65,1463,21,1.70462E+12
854983883,276319583,6,54,1463,20,1.70462E+12
854985699,276320699,8,37,1466,21,1.70462E+12
854986616,276321900,8,48,1466,20,1.70462E+12
854987033,276322166,8,63,1466,20,1.70462E+12
854987850,276322416,10,74,1467,20,1.70462E+12
854988500,276322516,11,84,1467,19,1.70462E+12
854989600,276322550,13,95,1467,17,1.70462E+12
854989966,276322483,13,107,1467,18,1.70462E+12
854990316,276322350,13,118,1467,19,1.70462E+12
854990666,276322166,14,128,1467,18,1.70462E+12
854991266,276321633,13,142,1467,20,1.70462E+12
854992533,276320166,12,128,1467,21,1.70462E+12
854992850,276319983,14,118,1468,21,1.70462E+12
854994399,276319416,24,106,1468,21,1.70462E+12
854997533,276318950,28,90,1468,21,1.70462E+12
854998383,276319016,31,80,1468,21,1.70462E+12
855003033,276320416,36,70,1469,20,1.70462E+12
855011466,276322583,39,81,1466,21,1.70462E+12
855022500,276323833,38,83,1466,20,1.70462E+12
855030366,276324433,42,94,1465,20,1.70462E+12
855032633,276323966,44,107,1465,21,1.70462E+12
855042650,276320733,39,110,1463,20,1.70462E+12
855052600,276317400,31,109,1465,21,1.70462E+12
855059150,276315550,32,96,1466,21,1.70462E+12
855059150,276315550,32,96,1466,21,1.70462E+12
855061399,276315666,40,83,1465,21,1.70462E+12
855061399,276315666,40,83,1465,21,1.70462E+12
855072050,276316300,40,74,1465,21,1.70462E+12
855074133,276317200,41,61,1466,20,1.70462E+12
855082433,276321083,31,64,1466,20,1.70462E+12
855084466,276322050,21,63,1465,20,1.70462E+12
855087766,276323616,31,62,1465,20,1.70462E+12
855092133,276325450,26,74,1465,20,1.70462E+12
855094266,276325733,28,85,1464,21,1.70462E+12
855098433,276325500,31,95,1462,20,1.70462E+12
855108950,276324383,33,96,1461,20,1.70462E+12
855111316,276324183,23,95,1461,21,1.70462E+12
855121633,276323100,27,95,1460,20,1.70462E+12
855132049,276321966,27,95,1456,21,1.70462E+12
855142266,276320966,27,96,1454,20,1.70462E+12
855144833,276320766,15,93,1454,20,1.70462E+12
855147966,276320366,25,98,1453,19,1.70462E+12
855152400,276319949,35,98,1453,20,1.70462E+12
855163016,276318233,30,103,1449,19,1.70462E+12
855168733,276316783,41,104,1452,21,1.70462E+12
855179150,276314516,43,104,1457,19,1.70462E+12
855185716,276313566,31,102,1455,19,1.70462E+12
855196183,276311050,36,104,1456,19,1.70462E+12
855206549,276308333,40,103,1457,18,1.70462E+12
855215983,276306383,29,104,1456,19,1.70462E+12
855225916,276304333,33,103,1457,19,1.70462E+12
855235716,276302166,21,103,1456,20,1.70462E+12
855238483,276301450,11,100,1455,20,1.70462E+12
855241200,276300966,13,110,1458,20,1.70462E+12
855248666,276299050,7,100,1455,20,1.70462E+12
855250433,276298533,8,99,1454,20,1.70462E+12
855251116,276298433,6,110,1454,20,1.70462E+12
855254450,276297716,17,103,1453,19,1.70462E+12
855259916,276296466,27,110,1454,20,1.70462E+12
855262666,276295750,37,101,1454,20,1.70462E+12
855266466,276295250,25,101,1456,21,1.70462E+12
855267600,276295100,15,102,1456,20,1.70462E+12
855268366,276294933,4,109,1457,19,1.70462E+12
855268416,276294866,0,109,1457,16,1.70462E+12
855268416,276294866,0,109,1457,16,1.70462E+12
855268416,276294866,0,109,1457,18,1.70462E+12
855268849,276294483,10,120,1458,18,1.70462E+12
855269500,276294250,14,109,1458,17,1.70462E+12
855271333,276293833,26,102,1458,17,1.70462E+12
855274883,276292933,37,106,1458,18,1.70462E+12
855284800,276290533,35,106,1453,18,1.70462E+12
855295149,276288200,27,103,1451,18,1.70462E+12
855296399,276287933,16,104,1451,19,1.70462E+12
855300233,276287050,28,104,1452,18,1.70462E+12
855310733,276284666,35,103,1457,17,1.70462E+12
855313183,276284200,24,105,1458,17,1.70462E+12
855317649,276283100,11,113,1463,16,1.70462E+12
855318283,276282933,13,102,1464,16,1.70462E+12
855320333,276282500,23,105,1465,17,1.70462E+12
855325383,276281266,12,108,1470,17,1.70462E+12
855327933,276280583,0,116,1471,17,1.70462E+12
855328216,276280483,6,106,1471,17,1.70462E+12
855329533,276280333,19,98,1472,19,1.70462E+12
855331683,276279950,31,104,1472,19,1.70462E+12
855336783,276278750,42,103,1473,19,1.70462E+12
855343266,276277533,46,93,1474,19,1.70462E+12
855345616,276277783,44,77,1474,18,1.70462E+12
855348166,276278616,47,65,1474,19,1.70462E+12
855358700,276282433,51,65,1476,19,1.70462E+12
855361033,276283300,39,66,1476,19,1.70462E+12
855362500,276283883,21,68,1477,18,1.70462E+12
855367416,276285766,11,69,1478,18,1.70462E+12
855369500,276286300,10,88,1478,18,1.70462E+12
855370083,276286250,10,99,1478,16,1.70462E+12
855371833,276285933,8,113,1478,19,1.70462E+12
855372183,276285716,7,134,1478,18,1.70462E+12
855374116,276284016,8,148,1479,18,1.70462E+12
855374699,276283116,7,134,1482,18,1.70462E+12
855375033,276282666,8,148,1483,18,1.70462E+12
855375883,276281483,6,162,1486,18,1.70462E+12
855376049,276281150,7,152,1486,18,1.70462E+12
855378116,276277800,6,163,1484,18,1.70462E+12
855378683,276276183,6,153,1484,16,1.70462E+12
855378883,276275966,6,141,1484,18,1.70462E+12
855379133,276275666,9,154,1484,18,1.70462E+12
855379683,276274633,20,152,1484,17,1.70462E+12
855380400,276273483,30,149,1485,18,1.70462E+12
855382683,276270366,25,135,1486,18,1.70462E+12
855383933,276269533,28,119,1486,19,1.70462E+12
855385550,276268983,32,103,1485,19,1.70462E+12
855386499,276268866,34,93,1484,19,1.70462E+12
855392300,276268833,29,103,1482,19,1.70462E+12
855393133,276268583,30,113,1483,18,1.70462E+12
855393883,276268166,30,124,1482,17,1.70462E+12
855394550,276267650,32,135,1482,17,1.70462E+12
855395650,276266249,35,148,1483,18,1.70462E+12
855401300,276257650,36,149,1492,18,1.70462E+12
855404033,276253983,34,136,1493,18,1.70462E+12
855405416,276252966,28,124,1494,19,1.70462E+12
855407400,276252083,26,111,1497,19,1.70462E+12
855409733,276251433,30,100,1498,18,1.70462E+12
855411499,276251400,32,86,1498,18,1.70462E+12
855416316,276252016,36,74,1497,17,1.70462E+12
855418416,276252633,39,62,1497,17,1.70462E+12
855419983,276253916,42,46,1496,17,1.70462E+12
855421683,276255516,44,36,1495,18,1.70462E+12
855427916,276263233,38,35,1499,17,1.70462E+12
855431433,276267400,32,48,1501,18,1.70462E+12
855432216,276267783,32,59,1502,18,1.70462E+12
855433100,276268100,33,70,1503,18,1.70462E+12
855434033,276268283,34,81,1503,17,1.70462E+12
855435000,276268316,35,91,1504,17,1.70462E+12
855435983,276268183,36,101,1504,17,1.70462E+12
855439749,276267150,32,115,1504,17,1.70462E+12
855441199,276266266,28,131,1505,18,1.70462E+12
855442133,276265166,27,151,1506,18,1.70462E+12
855442416,276264533,26,162,1507,18,1.70462E+12
855442550,276263849,26,172,1509,18,1.70462E+12
855442533,276263166,27,184,1510,18,1.70462E+12
855442366,276262483,29,194,1510,18,1.70462E+12
855440333,276256950,33,184,1517,17,1.70462E+12
855440366,276256083,33,173,1518,17,1.70462E+12
855440600,276255283,33,160,1519,19,1.70462E+12
855441033,276254550,33,150,1519,19,1.70462E+12
855441633,276253883,33,138,1520,19,1.70462E+12
855442466,276253400,33,125,1520,19,1.70462E+12
855443383,276253083,34,112,1521,19,1.70462E+12
855444350,276252916,33,98,1521,19,1.70462E+12
855445333,276252900,33,85,1521,19,1.70462E+12
855447233,276253316,35,74,1522,18,1.70462E+12
855449700,276253933,21,78,1523,18,1.70462E+12
855456116,276254983,28,88,1525,18,1.70462E+12
855466783,276254200,35,94,1523,19,1.70462E+12
855475116,276253716,25,92,1518,19,1.70462E+12
